WB_country_code,WB_country_name,Region,year,medals_cumsum,GDP_deviation,GDP_dev_sign,GDP_cumsum,ratio_medal_gdp,GDP
URY,Uruguay,Americas,1984,1,-43.404535383841306,negative,95933031895.61,1.0423938243588037e-11,4850267475.35
USA,United States,Americas,1984,648,500.98737635836227,positive,41605644000000.0,1.5574809994528626e-11,4037613000000.0
UZB,Uzbekistan,Asia,1984,0,-100.0,negative,0.0,,0.0
VEN,Venezuela,Americas,1984,7,23.957027123816623,positive,674114067122.0599,1.0383999298345053e-11,59867743467.93
VIR,United States Virgin Islands,Americas,1984,0,-100.0,negative,0.0,,0.0
VNM,Vietnam,Asia,1984,0,-100.0,negative,0.0,,0.0
WSM,Samoa,Oceania,1984,0,-77.01669246050655,negative,342285409.52,0.0,109200934.33
WSM,Samoa,Oceania,1984,0,-77.01669246050655,negative,342285409.52,0.0,109200934.33
XKX,Kosovo,Europe,1984,0,-100.0,negative,0.0,,0.0
YGL,Yugoslavia,Europe,1984,59,,positive,,,
ZAF,South Africa,Africa,1984,3,-9.085426425806695,negative,967443210003.5398,3.100957212763965e-12,84870163365.93
ZMB,Zambia,Africa,1984,1,-85.28529152581763,negative,53347132470.59001,1.8745149995668364e-11,2719801434.09
ZWE,Zimbabwe,Africa,1984,1,-73.45139441727491,negative,86823091600.0,1.1517673254565378e-11,6352125900.0
AFG,Afghanistan,Asia,1988,0,-100.0,negative,41105114085.17,0.0,0.0
ARE,United Arab Emirates,Asia,1988,0,398.9565689161038,positive,485181511683.13,0.0,36275674203.21
ARG,Argentina,Americas,1988,8,-7.246313152618749,negative,653066507134.8099,1.2249900909936868e-11,126928000000.0
ARM,Armenia,Asia,1988,0,-100.0,negative,0.0,,0.0
AUS,Australia,Oceania,1988,132,230.805426656635,positive,2794620507475.89,4.723360457954372e-11,236154038684.29
AUT,Austria,Europe,1988,21,307.0912350666916,positive,1278645260287.7402,1.642363261509628e-11,133339397080.13
AZE,Azerbaijan,Asia,1988,0,-100.0,negative,0.0,,0.0
BDI,Burundi,Africa,1988,0,-95.24513457917101,negative,15721422631.33,0.0,1082403219.49
BEL,Belgium,Europe,1988,26,279.5900401845707,positive,1815523181689.5198,1.4320940796693374e-11,162299103675.26
BFA,Burkina Faso,Africa,1988,0,-93.00734651364057,negative,30421891319.160004,0.0,2616040478.99
BGR,Bulgaria,Europe,1988,153,-41.840437028951165,negative,181271498227.09,8.440378189423218e-10,22555941176.47
BHR,Bahrain,Asia,1988,0,77.39432088510429,positive,31625623594.43,0.0,3702393617.02
BHS,Bahamas,Americas,1988,2,150.55607248009252,positive,28448819132.120003,7.030168776818964e-11,2817900000.0
BLR,Belarus,Europe,1988,0,-100.0,negative,0.0,,0.0
BMU,Bermuda,Americas,1988,1,461.6628040480301,positive,13514115391.1,7.399670426512494e-11,1415100032.0
BRA,Brazil,Americas,1988,34,-100.0,negative,0.0,,0.0
BRB,Barbados,Americas,1988,0,62.23558204567296,positive,15215978333.8,0.0,1812757917.76
BWA,Botswana,Africa,1988,0,-51.44303271737287,negative,16685458428.149998,0.0,2644554158.73
CAN,Canada,Americas,1988,90,340.2991021531797,positive,5484498188717.319,1.6409887815287737e-11,509380027626.55
CHE,Switzerland,Europe,1988,39,657.0553048852087,positive,1407476988470.09,2.7709156397926273e-11,215540625298.98
CHL,Chile,Americas,1988,1,-53.31445622534672,negative,404638410806.5401,2.47134224851952e-12,26042571602.05
CHN,China,Asia,1988,65,-91.42632828706743,negative,5044761539643.82,1.2884652622171167e-11,407844670393.06
CIV,Côte d'Ivoire,Africa,1988,1,-78.49426152153399,negative,127827208939.52,7.823060585427775e-12,10255169812.02
CMR,Cameroon,Africa,1988,2,-73.66366840770814,negative,115647668166.74002,1.7293906843987668e-11,12236057362.49
COL,Colombia,Americas,1988,5,-70.94719795250045,negative,530415174389.19977,9.426577974051658e-12,39212550050.42
CRI,Costa Rica,Americas,1988,1,-64.39501563458134,negative,61953883394.14001,1.614103822416056e-11,4614629898.4
CUB,Cuba,Americas,1988,46,-39.00446966369342,negative,327669762098.62,1.4038524551482784e-10,27458999472.3
CYP,Cyprus,Asia,1988,0,77.05991480349135,positive,28398050468.21,0.0,4278792597.24
CZE,Czech Republic,Europe,1988,78,-100.0,negative,0.0,,0.0
DEU,Germany,Europe,1988,749,315.25824675239954,positive,13343345311009.797,5.613284993696361e-11,1401233225303.49
DJI,Djibouti,Africa,1988,1,-80.99674913781482,negative,1110155804.8899999,9.007744639042673e-10,395794538.63
DNK,Denmark,Europe,1988,44,421.688540221537,positive,1132632536974.42,3.8847550784243206e-11,115552846616.65
DOM,Dominican Republic,Americas,1988,1,-81.78876354163495,negative,107886958971.55998,9.268960859890484e-12,5374299981.5
DZA,Algeria,Africa,1988,2,-43.55438398879703,negative,664786756602.76,3.008483517662928e-12,59089396860.43
ECU,Ecuador,Americas,1988,0,-69.68252232113734,negative,248863262675.22998,0.0,13051881851.41
EGY,Egypt,Africa,1988,3,-85.08094973014582,negative,437890066921.48004,6.851034601198074e-12,34980124929.02
ERI,Eritrea,Africa,1988,0,-100.0,negative,0.0,,0.0
ESP,Spain,Europe,1988,27,124.70791818699742,positive,3400345094716.33,7.9403705353184e-12,376160409941.44
EST,Estonia,Europe,1988,0,-100.0,negative,0.0,,0.0
ETH,Ethiopia,Africa,1988,10,-94.32435993894033,negative,72462490144.93,1.38002433810918e-10,10908935748.79
FIN,Finland,Europe,1988,54,410.5896857427405,positive,929506784950.7101,5.809532633251678e-11,109058990760.48
FJI,Fiji,Oceania,1988,0,-66.36972523147445,negative,17800051247.449997,0.0,1110009522.76
FRA,France,Europe,1988,125,310.53927672121733,positive,10588201027347.479,1.1805593762070325e-11,1018847043277.17
GAB,Gabon,Africa,1988,0,-4.562959089149745,negative,51590097079.8,0.0,3834503376.03
GBR,Great Britain,Europe,1988,175,270.2359332257685,positive,8638557561347.089,2.025801168276416e-11,910122732123.8
GEO,Georgia,Asia,1988,0,-100.0,negative,0.0,,0.0
GHA,Ghana,Africa,1988,3,-91.79570342569117,negative,87598408944.98999,3.4247197365010805e-11,5197765031.65
GRC,Greece,Europe,1988,10,75.95757896659548,positive,868618031273.19,1.1512540195996564e-11,76261277924.57
GRD,Grenada,Americas,1988,0,-45.19607700303125,negative,1698071143.7099998,0.0,236357523.7
GTM,Guatemala,Americas,1988,0,-78.8008776240655,negative,127115819067.37,0.0,7841602824.43
GUY,Guyana,Americas,1988,1,-87.3650544274786,negative,10414633521.04,9.601874112802583e-11,413799990.0
HKG,Hong Kong,Asia,1988,0,145.7039421324786,positive,475605954958.66003,0.0,59707404560.59
HRV,Croatia,Europe,1988,0,-100.0,negative,0.0,,0.0
HUN,Hungary,Europe,1988,203,-100.0,negative,0.0,,0.0
IDN,Indonesia,Asia,1988,1,-88.8884084474578,negative,1048575309170.06,9.536749447128341e-13,84300174485.8
IND,India,Asia,1988,5,-91.76166070131644,negative,3557734459854.18,1.4053887541131819e-12,296589670895.93
IRL,Ireland,Europe,1988,5,148.16150261591116,positive,348731251257.09,1.4337688354502888e-11,37772896220.76
IRN,Iran,Asia,1988,17,-45.31348966465019,negative,1832305442774.4897,9.277929106764253e-12,123057861333.91
IRQ,Iraq,Asia,1988,1,-14.544193242555636,negative,591808455502.18,1.6897359115145598e-12,62684516129.03
ISL,Iceland,Europe,1988,1,466.26644566602454,positive,53892925298.72,1.8555311192650193e-11,6106635816.25
ISR,Israel,Asia,1988,0,-100.0,negative,36266333333.32,0.0,0.0
ITA,Italy,Europe,1988,177,264.6198100365749,positive,7847509019319.15,2.2554927884027653e-11,891608957155.61
JAM,Jamaica,Americas,1988,14,-62.3501363405077,negative,59602951693.23999,2.3488769603314535e-10,3828342820.35
JOR,Jordan,Asia,1988,0,-53.954088910537145,negative,65731214493.250015,0.0,6277451829.05
JPN,Japan,Asia,1988,174,490.5342764820235,positive,22053896771627.75,7.889762149601168e-12,3125724434400.79
KAZ,Kazakhstan,Asia,1988,0,-100.0,negative,0.0,,0.0
KEN,Kenya,Africa,1988,31,-91.0525530684225,negative,106741213095.60997,2.904220319496721e-10,8355380879.13
KGZ,Kyrgyzstan,Asia,1988,0,-100.0,negative,0.0,,0.0
KOR,South Korea,Asia,1988,66,9.970505220949903,positive,1282220131904.43,5.147322082829323e-11,199591287824.78
KWT,Kuwait,Asia,1988,0,125.0439453507234,positive,321781602041.15,0.0,20690322152.89
LBN,Lebanon,Asia,1988,2,-77.80368054136098,negative,3313540067.93,6.03584069906666e-10,3313540067.93
LKA,Sri Lanka,Asia,1988,0,-90.36544583563467,negative,97634603251.68999,0.0,6978371581.26
LTU,Lithuania,Europe,1988,0,-100.0,negative,0.0,,0.0
LVA,Latvia,Europe,1988,0,-100.0,negative,0.0,,0.0
MAR,Morocco,Africa,1988,6,-75.0795678419059,negative,283973705687.05994,2.1128716778489422e-11,25705296183.5
MDA,Moldova,Europe,1988,0,-100.0,negative,0.0,,0.0
MEX,Mexico,Americas,1988,26,-46.689093629179915,negative,2610494476081.7505,9.959798895657874e-12,181611150496.79
MKD,North Macedonia,Europe,1988,0,-100.0,negative,0.0,,0.0
MNE,Montenegro,Europe,1988,0,-100.0,negative,0.0,,0.0
MNG,Mongolia,Asia,1988,11,-64.21507552002923,negative,20994729775.0,5.239410136680362e-10,3204461566.67
MOZ,Mozambique,Africa,1988,0,-100.0,negative,0.0,,0.0
MUS,Mauritius,Africa,1988,0,-52.61715933356238,negative,15791976916.849998,0.0,2134513096.52
MYS,Malaysia,Asia,1988,0,-50.568111542626525,negative,395633085831.67,0.0,35272109220.2
NAM,Namibia,Africa,1988,0,-52.16510900717147,negative,19251718730.399998,0.0,2495094746.44
NER,Niger,Africa,1988,1,-93.29173063290699,negative,35111024871.770004,2.848108261300059e-11,2280356192.76
NGA,Nigeria,Africa,1988,4,-87.274505412305,negative,1084396003026.24,3.688689361485233e-12,49648470440.46
NLD,Netherlands,Europe,1988,64,310.9327365083783,positive,2841104912841.12,2.2526447267306174e-11,261910508417.88
NOR,Norway,Europe,1988,23,460.5998373481662,positive,1037052431237.5499,2.2178242205703447e-11,101900260856.22
NZL,New Zealand,Oceania,1988,49,218.63897381479433,positive,443605084276.77,1.1045860774992463e-10,45176811594.2
PAK,Pakistan,Asia,1988,8,-91.74776571177573,negative,458302516772.42004,1.7455719109595403e-11,38472742808.32
PAN,Panama,Americas,1988,0,-41.776520077063914,negative,85581445100.0,0.0,5902783400.0
PER,Peru,Americas,1988,2,-83.08956614580389,negative,138461765901.91,1.4444420717679226e-11,15439408447.2
PHL,Philippines,Asia,1988,2,-82.99183805270094,negative,582213675893.74,3.435164927944806e-12,43152128958.61
POL,Poland,Europe,1988,164,-100.0,negative,0.0,,0.0
PRI,Puerto Rico,Americas,1988,3,75.89759892841143,positive,287538300000.0,1.0433392699337792e-11,26385800000.0
PRK,North Korea,Asia,1988,12,-100.0,negative,0.0,,0.0
PRT,Portugal,Europe,1988,8,30.23542113343103,positive,537940030404.2501,1.4871546172141485e-11,56347250696.38
PRY,Paraguay,Americas,1988,0,-74.36443904687765,negative,59013397109.65001,0.0,4255683528.33
QAT,Qatar,Asia,1988,0,239.28646510596283,positive,83444665387.44,0.0,6038187032.97
ROU,Romania,Europe,1988,198,-59.39907214522112,negative,78492095869.45999,2.522546987779423e-09,40424528301.89
RUS,Russia,Europe,1988,880,-12.507419359047406,negative,554828660436.14,1.5860752386299747e-09,554828660436.14
SAU,Saudi Arabia,Asia,1988,0,38.90867360473864,positive,1584033171131.16,0.0,88256162068.97
SDN,Sudan,Africa,1988,0,-86.82778149857137,negative,155060751535.65997,0.0,14372555555.56
SEN,Senegal,Africa,1988,1,-79.10494631184793,negative,77732548930.17,1.2864623812842375e-11,6418419388.63
SGP,Singapore,Asia,1988,1,106.44341760205967,positive,225442239444.58997,4.435725986681319e-12,25371462488.13
SMR,San Marino,Europe,1988,0,-100.0,negative,0.0,,0.0
SRB,Serbia,Europe,1988,0,-100.0,negative,0.0,,0.0
SUR,Suriname,Americas,1988,1,-33.14055249435721,negative,14669200000.0,6.817004335614758e-11,1161000000.0
SVK,Slovakia,Europe,1988,0,-100.0,negative,0.0,,0.0
SVN,Slovenia,Europe,1988,0,-100.0,negative,0.0,,0.0
SWE,Sweden,Europe,1988,91,468.18210155736955,positive,2243857194335.47,4.055516555586779e-11,206986674500.59
SYR,Syria,Asia,1988,1,-67.07489595066518,negative,244064472432.94998,4.0972780267096124e-12,16574342984.41
TGO,Togo,Africa,1988,0,-91.259819995738,negative,16262757369.36,0.0,1378847399.45
THA,Thailand,Asia,1988,3,-73.26187162682277,negative,574652675308.59,5.220544737547758e-12,61667253471.37
TJK,Tajikistan,Asia,1988,0,-100.0,negative,0.0,,0.0
TKM,Turkmenistan,Asia,1988,0,-82.26235110181396,negative,5200000000.0,0.0,2700000000.0
TON,Tonga,Oceania,1988,0,-74.78013081730373,negative,802178510.32,0.0,106657267.37
TTO,Trinidad and Tobago,Americas,1988,4,-16.329236232218122,negative,87643936153.51001,4.563920991629044e-11,4496852073.47
TUN,Tunisia,Africa,1988,5,-71.02269406233827,negative,123497007736.47,4.0486810908564594e-11,10096245762.44
TUR,Turkey,Asia,1988,23,-59.74204680371751,negative,1199573697568.16,1.9173478083611563e-11,90875175808.72
TZA,Tanzania,Africa,1988,2,-95.11081634694419,negative,5100405361.52,3.9212569555529774e-10,5100405361.52
UGA,Uganda,Africa,1988,5,-90.85848638117066,negative,58509697227.600006,8.54559199058958e-11,6508931651.67
UKR,Ukraine,Europe,1988,0,-66.3590724061599,negative,139746867167.92,0.0,74842105263.16
URY,Uruguay,Americas,1988,1,-38.19809710401454,negative,122126195006.65001,8.188251504483114e-12,8213538368.85
USA,United States,Americas,1988,749,395.981883238598,positive,60615907000000.0,1.2356492496268347e-11,5236438000000.0
UZB,Uzbekistan,Asia,1988,0,-100.0,negative,0.0,,0.0
VEN,Venezuela,Americas,1988,7,-25.814650842179887,negative,904851105775.9299,7.73607940059635e-12,60226413793.1
VIR,United States Virgin Islands,Americas,1988,1,-100.0,negative,0.0,,0.0
VNM,Vietnam,Asia,1988,0,-90.80591700407498,negative,102513225570.07999,0.0,25423812648.59
WSM,Samoa,Oceania,1988,0,-81.6041917639026,negative,783535418.6999999,0.0,133016065.42
WSM,Samoa,Oceania,1988,0,-81.6041917639026,negative,783535418.6999999,0.0,133016065.42
XKX,Kosovo,Europe,1988,0,-100.0,negative,0.0,,0.0
YGL,Yugoslavia,Europe,1988,74,,positive,,,
ZAF,South Africa,Africa,1988,3,-35.606218388355174,negative,1305769952778.8198,2.297495047742273e-12,103976831870.96
ZMB,Zambia,Africa,1988,1,-88.16146891131996,negative,63258092860.01002,1.5808254008115564e-11,3728889426.57
ZWE,Zimbabwe,Africa,1988,1,-81.08660340351138,negative,113233873800.0,8.831279602482345e-12,7814784100.0
AFG,Afghanistan,Asia,1992,0,-100.0,negative,41105114085.17,0.0,0.0
ARE,United Arab Emirates,Asia,1992,0,352.0757052591768,positive,683139288855.57,0.0,54239171887.77
ARG,Argentina,Americas,1992,10,20.21207566749793,positive,1289547720880.29,7.754656797945912e-12,228778917308.17
ARM,Armenia,Asia,1992,0,-93.71928932220705,negative,5599569032.07,0.0,1272835453.43
AUS,Australia,Oceania,1992,162,228.49538506507994,positive,4057397996048.67,3.9927066597303253e-11,325518458076.53
AUT,Austria,Europe,1992,24,338.84825482250386,positive,1947086756662.1804,1.2326107153613598e-11,195078126721.76
AZE,Azerbaijan,Asia,1992,0,-98.93745784309637,negative,14673507156.44,0.0,444658671.59
BDI,Burundi,Africa,1992,0,-96.67373506060942,negative,20217884163.209995,0.0,1083037670.6
BEL,Belgium,Europe,1992,29,312.2575376376016,positive,2630368638004.44,1.1025070623561415e-11,234781652446.68
BFA,Burkina Faso,Africa,1992,0,-93.83164645267644,negative,42630517920.950005,0.0,3356692505.18
BGR,Bulgaria,Europe,1992,170,-78.62251256102138,negative,245186097431.64,6.933508946093384e-10,10350515463.92
BHR,Bahrain,Asia,1992,0,51.138155348172845,positive,49086261892.310005,0.0,4751063829.79
BHS,Bahamas,Americas,1992,3,94.47978613812566,positive,40896979132.12,7.335505124494233e-11,3109000000.0
BLR,Belarus,Europe,1992,0,-84.11637055588818,negative,9200000000.0,0.0,9200000000.0
BMU,Bermuda,Americas,1992,1,405.68963520811934,positive,19922815423.1,5.0193709009647574e-11,1679900000.0
BRA,Brazil,Americas,1992,37,-55.80889991594889,negative,1685475301774.04,2.1952264717884505e-11,390590371724.56
BRB,Barbados,Americas,1992,0,32.65531919354775,positive,23211858659.96,0.0,1957000000.0
BWA,Botswana,Africa,1992,0,-48.519973605874874,negative,31649258154.69,0.0,4146464586.62
CAN,Canada,Americas,1992,111,269.53201902461836,positive,7854700843956.03,1.4131664872432583e-11,594387358318.86
CHE,Switzerland,Europe,1992,40,618.1276890455862,positive,2430169529095.71,1.6459757033857797e-11,279921425828.47
CHL,Chile,Americas,1992,1,-41.194006483558184,negative,551508767799.9601,1.8132078008281347e-12,45949608605.23
CHN,China,Asia,1992,127,-92.53363056080161,negative,6802128816293.51,1.8670625539432593e-11,493136961883.0
CIV,Côte d'Ivoire,Africa,1992,1,-84.67692151449371,negative,170026070026.14,5.881451002462497e-12,11152971284.47
CMR,Cameroon,Africa,1992,2,-82.44424246036253,negative,162886684621.05002,1.2278474478456772e-11,12071775335.04
COL,Colombia,Americas,1992,6,-69.65175699031055,negative,725831782625.9597,8.266378165878634e-12,58394443377.54
CRI,Costa Rica,Americas,1992,1,-54.52746419717318,negative,88676914956.99,1.1276892080481364e-11,8564041916.15
CUB,Cuba,Americas,1992,77,-63.87515412865811,negative,429741081602.57,1.7917765672496393e-10,22085858243.24
CYP,Cyprus,Asia,1992,0,99.49246634347834,positive,51235011094.23,0.0,6912150456.32
CZE,Czech Republic,Europe,1992,86,-40.507693148147816,negative,105393885093.06,8.159866193761079e-10,34805013229.57
DEU,Germany,Europe,1992,841,366.3302445038925,positive,20514500849028.746,4.099539180549045e-11,2131571696931.75
DJI,Djibouti,Africa,1992,1,-86.46934405739792,negative,2912184282.6699996,3.4338486267880083e-10,478058304.87
DNK,Denmark,Europe,1992,52,421.5639162567604,positive,1675429388266.0698,3.103681979329232e-11,152915654478.89
DOM,Dominican Republic,Americas,1992,1,-72.43951907362097,negative,143077093420.24,6.98923899063872e-12,11605382504.0
DZA,Algeria,Africa,1992,4,-68.34562739670638,negative,876188795482.11,4.565226148320076e-12,48003133347.0
ECU,Ecuador,Americas,1992,0,-70.75786619780435,negative,313076132378.05,0.0,18094238119.06
EGY,Egypt,Africa,1992,3,-87.69310193996719,negative,599869103292.76,5.001091043917093e-12,41855986519.42
ERI,Eritrea,Africa,1992,0,-95.61965937507554,negative,477101651.65,0.0,477101651.65
ESP,Spain,Europe,1992,53,184.19457362286252,positive,5559742935630.87,9.53281484658895e-12,630916018202.5
EST,Estonia,Europe,1992,3,-100.0,negative,0.0,,0.0
ETH,Ethiopia,Africa,1992,13,-96.44161263722212,negative,120071103222.54999,1.0826918093610495e-10,10492993077.61
FIN,Finland,Europe,1992,59,293.67433852028097,positive,1430263561366.9302,4.125113831720118e-11,112532519246.08
FJI,Fiji,Oceania,1992,0,-65.64905626544096,negative,23236023361.359997,0.0,1532411039.05
FRA,France,Europe,1992,157,320.04686768259194,positive,15553335199122.648,1.0094297974678527e-11,1401465923172.24
GAB,Gabon,Africa,1992,0,-4.919057130223439,negative,72724112920.48,0.0,5592390827.4
GBR,Great Britain,Europe,1992,196,261.3625796920902,positive,12981068475095.61,1.5098911185626144e-11,1179659529659.53
GEO,Georgia,Asia,1992,0,-86.50021140093345,negative,17630000000.0,0.0,3730000000.0
GHA,Ghana,Africa,1992,4,-93.03209406269566,negative,111758663151.95,3.579140880167379e-11,6416103925.83
GRC,Greece,Europe,1992,12,97.13578876074436,positive,1267046071743.1199,9.470847404539267e-12,116224672863.78
GRD,Grenada,Americas,1992,0,-45.85550451188644,negative,2854415882.22,0.0,310160444.44
GTM,Guatemala,Americas,1992,0,-80.7042062090587,negative,163023657004.34,0.0,10440781587.54
GUY,Guyana,Americas,1992,1,-91.1553595757344,negative,11913101410.34,8.394119764077959e-11,373573141.49
HKG,Hong Kong,Asia,1992,0,217.07764288369114,positive,814557464296.6599,0.0,104272507639.28
HRV,Croatia,Europe,1992,4,-100.0,negative,0.0,,0.0
HUN,Hungary,Europe,1992,234,-34.118329421109735,negative,73484155615.14,3.184359921416703e-09,38730585922.22
IDN,Indonesia,Asia,1992,7,-88.02382347784807,negative,1493816427177.4497,4.685984082546492e-12,128026966579.96
IND,India,Asia,1992,5,-94.39872364962947,negative,4733068951376.12,1.0563970335877466e-12,288208070278.01
IRL,Ireland,Europe,1992,7,177.1778090903619,positive,542981316049.21,1.2891787973355596e-11,55918538121.4
IRN,Iran,Asia,1992,20,-100.0,negative,2077615069616.9897,9.626422282202168e-12,0.0
IRQ,Iraq,Asia,1992,1,-99.4689053063684,negative,839009923809.5101,1.19188101549445e-12,553671957.67
ISL,Iceland,Europe,1992,1,378.43094870910784,positive,80024943129.58,1.249610385078006e-11,7080981738.06
ISR,Israel,Asia,1992,2,-100.0,negative,36266333333.32,5.5147565694557906e-11,0.0
ITA,Italy,Europe,1992,197,309.9795276846782,positive,12523774806058.969,1.5730081628798686e-11,1320161644933.23
JAM,Jamaica,Americas,1992,18,-74.38557279492207,negative,76241765372.18999,2.3609107045369773e-10,3535460089.81
JOR,Jordan,Asia,1992,0,-75.7751324084823,negative,83767976061.72002,0.0,5310833193.59
